Title,name,url,address
"Sports, Dance, Gymnastics",South Colonie Lacrosse Club,https://www.facebook.com/SouthColonieGirlsLacrosse,none
"Sports, Dance, Gymnastics",Albany Rowing Center,https://www.albanyrowingcenter.org/,none
"Sports, Dance, Gymnastics",Burnt Hills Rowing,https://www.bhrow.com/,"801 Maritime Center Dr, Alplaus, NY 12008"
"Sports, Dance, Gymnastics",Saratoga Rowing Association,http://www.saratogarowing.com/,"543 Union Ave. Saratoga Springs, NY 12866"
"Sports, Dance, Gymnastics",Albany Country Club,https://www.albanycc.cc/kids,"300 Wormer Road, Voorheesville, NY 12186"
"Sports, Dance, Gymnastics",SPORTIME Schenectady,https://www.sportimeny.com/schenectady,"2699 Curry Road, Schenectady, NY 12303"
"Sports, Dance, Gymnastics",Town of Bethlehem (Elm Avenue Park),https://www.townofbethlehem.org/,Open to residents and Non-residentsInformation can be found in their seasonal brochure
"Sports, Dance, Gymnastics",Tri-City Fitness,https://www.tricitytennis.com/,"944 New Loudon Road  Latham, NY 12110"
"Sports, Dance, Gymnastics",Bethlehem Hoop School,https://www.bethlehemhoopschool.com/,none
"Sports, Dance, Gymnastics",Brian Beaury Basketball Camp,https://www.brianbeaurybasketballcamp.com/,none
"Sports, Dance, Gymnastics",Buckets Performance Center,https://www.bucketsperformancecenter.com/,none
"Sports, Dance, Gymnastics",Coach Mullen Camps,https://coachmullencamps.totalcamps.com/About%20Us,none
"Sports, Dance, Gymnastics",Dags Basketball,https://www.dagsbasketball.com/,none
"Sports, Dance, Gymnastics",Different Basketball Academy,https://www.facebook.com/differentbasketballacademy,none
"Sports, Dance, Gymnastics",Dwayne Killings Basketball Camps,https://dwaynekillingsbasketballcamps.totalcamps.com/About%20Us,none
"Sports, Dance, Gymnastics",Fitness Connect at the Ciccotti Center,https://www.cdphpfitnessconnect.org/,none
"Sports, Dance, Gymnastics",Grind Time Basketball,https://www.facebook.com/grindtimebasketballtraining,none
"Sports, Dance, Gymnastics",Impact Athletic Center,https://impactathleticsny.com/,none
"Sports, Dance, Gymnastics",Tay Fisher’s Basketball Programs,http://tayfisher.com/,none
"Sports, Dance, Gymnastics",ADK Field Hockey LLC,https://www.adkfieldhockey.net/,none
"Sports, Dance, Gymnastics",Capitalland Lacrosse and Field Hockey,http://www.capitallandlacrosse.com/,none
"Sports, Dance, Gymnastics",Skidmore College (Field Hockey Summer Camp),https://www.skidmore.edu/summer_sports/,none
"Sports, Dance, Gymnastics",Gurney Lane Mountain Bike Park Riders,https://www.facebook.com/gurneymtnbike,none
"Sports, Dance, Gymnastics",Saratoga Shredders,https://saratogashredders.com/,none
"Sports, Dance, Gymnastics",Tri-City BMX,https://www.usabmx.com/tracks/1889,"520 Burdeck Street, Schenectady, NY 12306"
